type_bien,pieces,prix,surface,etage,ville,code_postal
appartement,4.0,318700.0,80.0,2,decines charpieu,69150
appartement,4.0,235000.0,81.5,1,saint priest,69800
appartement,4.0,159900.0,100.0,1,givors,69700
appartement,4.0,318500.0,88.0,2,villefranche sur saone,69400
appartement,5.0,349000.0,106.3,4,givors,69700
appartement,5.0,499000.0,119.0,4,lyon,69009
appartement,5.0,250000.0,103.0,7,villeurbanne,69100
maison,4.0,342000.0,113.0,MAISON,frontenas,69620
maison,5.0,350000.0,90.0,MAISON,decines charpieu,69150
maison,5.0,359000.0,112.0,MAISON,theize,69620
maison,5.0,235000.0,85.0,MAISON,beaujeu,69430
maison,5.0,380000.0,135.0,MAISON,sainte catherine,69440
maison,5.0,349000.0,106.0,MAISON,vaulx en velin,69120
maison,6.0,420000.0,150.0,MAISON,chatillon,69380
maison,7.0,570000.0,166.0,MAISON,givors,69700
maison,7.0,1490000.0,325.0,MAISON,bron,69500
maison,7.0,495000.0,120.0,MAISON,tassin la demi lune,69160
appartement,2.0,262000.0,47.0,1,genas,69740
appartement,2.0,255000.0,44.0,5,lyon,69004
appartement,2.0,360500.0,43.0,3,charbonnieres les bains,69260
appartement,4.0,320000.0,81.0,9,lyon,69008
appartement,2.0,239600.0,42.0,1,brindas,69126
appartement,2.0,170000.0,41.5,2,villeurbanne,69100
appartement,2.0,311000.0,52.0,2,lyon,69006
appartement,2.0,129000.0,38.0,1,venissieux,69200
appartement,3.0,165000.0,60.1,2,vaulx en velin,69120
appartement,3.0,420000.0,103.0,3,lyon,69009
appartement,3.0,245000.0,74.0,3,villeurbanne,69100
appartement,3.0,275000.0,64.0,RDC,genas,69740
appartement,3.0,385000.0,69.0,RDC,chasselay,69380
appartement,3.0,170000.0,69.0,RDC,venissieux,69200
appartement,4.0,269000.0,72.0,1,belleville en beaujolais,69220
appartement,4.0,579000.0,86.0,15,lyon,69002
appartement,4.0,399000.0,105.0,1,lyon,69004
appartement,4.0,577000.0,100.0,2,decines charpieu,69150
appartement,4.0,260000.0,91.7,5,villeurbanne,69100
appartement,4.0,670000.0,86.0,2,lyon,69004
appartement,4.0,587000.0,86.0,4,lyon,69110
appartement,4.0,319000.0,109.0,2,villeurbanne,69100
appartement,4.0,488000.0,79.0,3,caluire et cuire,69300
appartement,4.0,510000.0,95.7,1,lyon,69006
appartement,4.0,342900.0,81.2,7,venissieux,69200
appartement,4.0,599000.0,106.0,7,villeurbanne,69100
appartement,4.0,165000.0,74.0,2,venissieux,69200
appartement,5.0,470000.0,100.0,2,villeurbanne,69100
appartement,5.0,350000.0,100.0,4,villeurbanne,69100
appartement,5.0,387000.0,107.0,3,lyon,69005
maison,4.0,369000.0,82.0,MAISON,chassieu,69680
maison,5.0,280000.0,98.0,MAISON,beaujeu,69430
maison,6.0,655000.0,180.0,MAISON,jonage,69330
maison,7.0,1150000.0,353.0,MAISON,marcilly d'azergues,69380
maison,8.0,1780000.0,367.0,MAISON,saint cyr au mont d'or,69450
appartement,2.0,190000.0,44.6,2,lyon,69003
appartement,2.0,265000.0,40.0,8,villeurbanne,69100
appartement,3.0,658000.0,70.0,13,lyon,69003
appartement,3.0,153000.0,78.0,2,grigny sur rhone,69520
appartement,3.0,225000.0,61.0,1,grigny sur rhone,69520
appartement,3.0,299000.0,71.0,3,champagne au mont d'or,69410
appartement,4.0,375000.0,91.0,RDC,vaugneray,69670
maison,4.0,249000.0,82.0,MAISON,chasselay,69380
maison,5.0,670000.0,140.0,MAISON,limonest,69760
appartement,2.0,120570.0,49.0,5,lyon,69007
appartement,3.0,259000.0,61.0,2,irigny,69540
appartement,3.0,348000.0,69.0,RDC,tassin la demi lune,69160
appartement,3.0,259000.0,84.0,2,villeurbanne,69100
appartement,3.0,315000.0,66.0,RDC,fontaines sur saone,69270
appartement,3.0,350000.0,97.0,1,champagne au mont d'or,69410
appartement,3.0,225000.0,60.0,2,vernay,69300
appartement,4.0,610000.0,87.7,1,caluire et cuire,69300
appartement,4.0,194000.0,78.0,RDC,meyzieu,69330
appartement,4.0,325900.0,81.2,1,venissieux,69200
appartement,4.0,310000.0,82.0,6,villeurbanne,69100
appartement,4.0,569000.0,107.4,3,lyon,69002
appartement,4.0,255000.0,84.0,3,sainte foy l'argentiere,69610
appartement,5.0,485000.0,108.0,2,lyon,69001
appartement,5.0,315000.0,92.0,2,lyon,69110
appartement,5.0,1390000.0,128.0,6,lyon,69004
appartement,5.0,585832.0,92.0,RDC,lyon,69005
appartement,6.0,665000.0,177.0,2,caluire et cuire,69300
maison,3.0,225000.0,60.0,MAISON,villefranche sur saone,69400
maison,5.0,380000.0,208.0,MAISON,feyzin,69320
maison,5.0,315000.0,90.0,MAISON,cogny,69640
maison,6.0,585000.0,157.0,MAISON,rillieux la pape,69140
maison,6.0,375000.0,156.0,MAISON,saint georges de reneins,69830
maison,7.0,520000.0,154.0,MAISON,villefranche sur saone,69400
maison,8.0,2280000.0,337.0,MAISON,charbonnieres les bains,69260
maison,12.0,649000.0,540.0,MAISON,julienas,69840
appartement,2.0,190600.0,37.0,3,belleville en beaujolais,69220
appartement,3.0,495000.0,86.7,5,lyon,69001
maison,3.0,385000.0,70.0,MAISON,villeurbanne,69100
maison,3.0,86000.0,103.0,MAISON,sainte colombe,69560
appartement,2.0,339000.0,46.0,5,lyon,69007
appartement,2.0,272000.0,39.0,2,lyon,69002
appartement,2.0,130000.0,40.0,1,venissieux,69200
appartement,3.0,225000.0,64.0,4,rillieux la pape,69140
appartement,3.0,281516.0,61.0,3,villeurbanne,69100
appartement,3.0,259000.0,78.0,RDC,craponne,69290
appartement,3.0,1140000.0,110.0,3,lyon,69003
appartement,3.0,420000.0,90.0,3,lyon,69007
appartement,4.0,225000.0,63.0,1,lyon,69009
appartement,4.0,284000.0,79.0,1,belleville en beaujolais,69220
appartement,4.0,320000.0,93.0,1,vernay,69300
appartement,4.0,359000.0,88.0,6,lyon,69003
appartement,4.0,549000.0,81.0,7,lyon,69002
appartement,5.0,1600000.0,215.0,1,lyon,69002
appartement,5.0,545000.0,123.1,3,caluire et cuire,69300
appartement,5.0,995000.0,154.8,5,lyon,69003
appartement,5.0,775000.0,121.0,2,saint genis laval,69230
appartement,6.0,845000.0,244.0,RDC,villeurbanne,69100
maison,4.0,284000.0,93.0,MAISON,val d'oingt,69620
maison,4.0,233000.0,79.0,MAISON,lancie,69220
maison,5.0,838000.0,161.0,MAISON,marcy,69280
maison,5.0,319500.0,116.0,MAISON,marcy,69480
maison,7.0,575000.0,168.8,MAISON,bron,69500
maison,8.0,1650000.0,450.0,MAISON,saint laurent de mure,69720
appartement,2.0,299000.0,56.0,2,lyon,69003
appartement,4.0,331000.0,82.0,4,belleville en beaujolais,69220
maison,4.0,530000.0,132.0,MAISON,genay,69730
appartement,2.0,154000.0,52.0,1,sainte foy l'argentiere,69610
appartement,2.0,239000.0,44.0,1,fontaines sur saone,69270
appartement,3.0,197000.0,68.0,RDC,venissieux,69200
appartement,3.0,645000.0,110.0,3,lyon,69001
appartement,3.0,257000.0,65.0,3,lyon,69007
appartement,3.0,252000.0,55.0,1,lyon,69008
appartement,3.0,179000.0,65.0,2,vaulx en velin,69120
appartement,3.0,295000.0,82.1,4,lyon,69003
appartement,4.0,375000.0,94.0,2,lyon,69006
appartement,4.0,539000.0,100.0,2,lyon,69002
appartement,4.0,480000.0,85.0,1,lyon,69007
appartement,4.0,288500.0,76.0,1,venissieux,69200
appartement,4.0,485000.0,111.0,5,écully,69130
appartement,5.0,389000.0,120.0,2,rillieux la pape,69140
appartement,5.0,1495000.0,159.5,2,lyon,69006
appartement,5.0,855000.0,140.2,2,lyon,69006
maison,4.0,419000.0,103.0,MAISON,val d'oingt,69620
maison,4.0,349000.0,101.0,MAISON,saint symphorien d'ozon,69360
maison,5.0,443500.0,110.0,MAISON,genay,69730
maison,5.0,369000.0,96.0,MAISON,vaulx en velin,69120
maison,5.0,558000.0,116.0,MAISON,dardilly,69570
maison,5.0,535000.0,105.0,MAISON,écully,69130
maison,6.0,639000.0,161.0,MAISON,saint pierre de chandieu,69780
maison,7.0,520000.0,165.0,MAISON,oullins pierre benite,69600
maison,7.0,519000.0,220.0,MAISON,saint georges de reneins,69830
maison,9.0,1490000.0,401.0,MAISON,pommiers,69480
maison,12.0,1050000.0,518.0,MAISON,lentilly,69210
appartement,2.0,245000.0,62.0,2,lyon,69009
appartement,2.0,200000.0,50.3,3,lyon,69009
appartement,3.0,130000.0,60.0,4,neuville sur saone,69250
appartement,3.0,344000.0,63.0,2,dardilly,69570
appartement,4.0,330000.0,83.6,5,lyon,69003
maison,4.0,407000.0,84.0,MAISON,toussieu,69780
maison,5.0,465000.0,151.0,MAISON,pommiers,69480
appartement,2.0,280000.0,49.0,1,lyon,69005
appartement,2.0,210000.0,38.0,1,lyon,69001
appartement,3.0,439900.0,81.0,1,craponne,69290
appartement,3.0,239000.0,71.0,1,caluire et cuire,69300
appartement,3.0,460000.0,87.0,2,lyon,69007
appartement,3.0,350000.0,74.0,7,lyon,69003
appartement,3.0,185000.0,57.0,4,givors,69700
appartement,3.0,285000.0,74.0,2,lyon,69007
appartement,3.0,579000.0,110.0,1,lyon,69001
appartement,3.0,252000.0,62.0,2,vaulx en velin,69120
appartement,4.0,485000.0,108.0,2,lyon,69001
appartement,4.0,825000.0,124.0,3,lyon,69002
appartement,4.0,439000.0,112.2,3,tassin la demi lune,69160
appartement,4.0,298000.0,84.0,3,saint fons,69190
appartement,4.0,849900.0,115.0,1,lyon,69005
appartement,4.0,284000.0,74.0,RDC,belleville en beaujolais,69220
appartement,4.0,480000.0,94.0,RDC,bron,69500
appartement,4.0,360000.0,103.0,1,villeurbanne,69100
appartement,4.0,522000.0,88.0,1,lyon,69110
maison,4.0,550000.0,131.0,MAISON,vaugneray,69670
maison,4.0,380000.0,97.0,MAISON,chassieu,69680
maison,4.0,352000.0,94.0,MAISON,communay,69360
maison,4.0,398000.0,104.0,MAISON,saint bonnet de mure,69720
maison,5.0,540000.0,124.0,MAISON,genas,69740
appartement,2.0,129000.0,33.8,RDC,vaulx en velin,69120
appartement,2.0,299000.0,71.0,3,lyon,69002
appartement,2.0,345000.0,58.0,4,lyon,69007
appartement,3.0,199990.0,75.0,RDC,lyon,69008
appartement,3.0,264900.0,66.0,1,venissieux,69200
appartement,3.0,249320.0,63.6,1,villeurbanne,69100
appartement,3.0,380000.0,76.0,1,lyon,69008
appartement,3.0,225000.0,60.0,4,bron,69500
appartement,3.0,360000.0,83.0,2,vernay,69300
appartement,3.0,250000.0,63.0,RDC,lyon,69007
appartement,4.0,560000.0,127.0,1,lyon,69007
appartement,4.0,229000.0,73.0,RDC,sainte foy l'argentiere,69610
appartement,5.0,650000.0,122.0,RDC,lyon,69007
appartement,5.0,549000.0,117.0,3,lyon,69007
appartement,5.0,300000.0,112.0,RDC,écully,69130
appartement,5.0,470000.0,118.5,3,lyon,69008
appartement,6.0,900000.0,170.0,2,lyon,69006
maison,4.0,337000.0,115.0,MAISON,feyzin,69320
maison,4.0,380000.0,116.0,MAISON,chassieu,69680
maison,5.0,380000.0,105.0,MAISON,meyzieu,69330
maison,6.0,399000.0,114.0,MAISON,meyzieu,69330
maison,6.0,360000.0,109.0,MAISON,l'arbresle,69210
maison,6.0,698000.0,142.0,MAISON,caluire et cuire,69300
maison,6.0,678000.0,150.0,MAISON,les cheres,69380
maison,7.0,1295000.0,205.0,MAISON,la tour de salvagny,69890
maison,7.0,765000.0,146.0,MAISON,caluire et cuire,69300
maison,7.0,395000.0,172.0,MAISON,porte des pierres dorees,69400
maison,8.0,790000.0,180.0,MAISON,la tour de salvagny,69890
appartement,2.0,199000.0,46.7,2,lyon,69004
appartement,2.0,299000.0,56.0,5,lyon,69007
appartement,2.0,197172.0,40.0,2,chassieu,69680
appartement,3.0,287900.0,64.1,6,venissieux,69200
appartement,3.0,399900.0,74.1,1,lyon,69004
appartement,3.0,225750.0,68.0,3,pusignan,69330
appartement,3.0,150000.0,82.0,4,tarare,69170
appartement,4.0,803000.0,126.4,9,villeurbanne,69100
maison,3.0,325000.0,144.0,MAISON,genay,69730
maison,6.0,550000.0,173.0,MAISON,rivolet,69640
appartement,2.0,238000.0,48.0,1,meyzieu,69330
appartement,2.0,235000.0,45.0,2,lyon,69003
appartement,3.0,325000.0,72.0,1,lyon,69003
appartement,3.0,279000.0,60.0,2,tassin la demi lune,69160
appartement,3.0,259000.0,71.0,1,oullins pierre benite,69600
appartement,3.0,369000.0,72.3,4,lyon,69003
appartement,3.0,229700.0,61.0,2,corbas,69960
appartement,3.0,239000.0,62.0,3,lyon,69110
appartement,3.0,179900.0,67.0,1,lyon,69009
appartement,4.0,718200.0,110.0,1,francheville,69340
appartement,4.0,775000.0,118.0,3,tassin la demi lune,69160
appartement,4.0,500000.0,82.0,8,lyon,69002
appartement,4.0,205000.0,75.0,2,oullins pierre benite,69600
appartement,4.0,288000.0,78.5,4,oullins pierre benite,69600
appartement,4.0,575000.0,96.0,3,lyon,69003
appartement,4.0,209900.0,77.0,2,oullins pierre benite,69600
appartement,5.0,359000.0,110.1,8,villeurbanne,69100
appartement,5.0,493000.0,115.0,5,villefranche sur saone,69400
maison,4.0,325000.0,87.0,MAISON,saint priest,69800
maison,5.0,439900.0,140.0,MAISON,colombier saugnieu,69124
maison,5.0,485000.0,195.0,MAISON,mions,69780
maison,5.0,348700.0,136.0,MAISON,villecheneve,69770
maison,6.0,449000.0,133.0,MAISON,decines charpieu,69150
maison,6.0,640000.0,247.0,MAISON,charentay,69220
maison,6.0,895000.0,244.0,MAISON,dardilly,69570
maison,7.0,850000.0,166.0,MAISON,lyon,69110
maison,7.0,745000.0,154.0,MAISON,bron,69500
maison,7.0,295000.0,190.0,MAISON,saint genis laval,69230
maison,7.0,825000.0,275.0,MAISON,pommiers,69480
maison,10.0,550000.0,271.0,MAISON,vaux en beaujolais,69460
appartement,2.0,293000.0,46.0,1,chaponost,69630
appartement,2.0,249000.0,44.8,1,venissieux,69200
appartement,3.0,129900.0,68.0,3,rillieux la pape,69140
appartement,3.0,239000.0,72.0,4,sathonay camp,69580
maison,3.0,193000.0,75.0,MAISON,givors,69700
appartement,2.0,111500.0,37.0,2,villefranche sur saone,69400
appartement,2.0,335000.0,53.0,RDC,lyon,69007
appartement,2.0,165000.0,51.5,2,lyon,69008
appartement,2.0,223000.0,43.0,1,genas,69740
appartement,2.0,195000.0,40.0,RDC,caluire et cuire,69300
appartement,3.0,267320.0,66.3,1,villeurbanne,69100
appartement,3.0,183000.0,61.0,2,sainte foy l'argentiere,69610
appartement,3.0,262700.0,65.0,RDC,villefranche sur saone,69400
appartement,3.0,306000.0,63.0,1,lyon,69008
appartement,3.0,322000.0,83.0,3,lyon,69001
appartement,4.0,205000.0,72.0,RDC,neuville sur saone,69250
appartement,4.0,449900.0,80.0,RDC,bron,69500
appartement,5.0,315000.0,102.0,2,lyon,69110
appartement,5.0,79000.0,80.0,4,tarare,69170
appartement,5.0,299000.0,104.0,4,saint fons,69190
appartement,5.0,760000.0,204.0,1,villeurbanne,69100
appartement,6.0,177000.0,92.0,5,venissieux,69200
appartement,6.0,2350000.0,277.0,6,lyon,69002
appartement,6.0,943265.0,175.0,5,lyon,69003
maison,4.0,289000.0,88.0,MAISON,vaulx en velin,69120
maison,4.0,410900.0,91.0,MAISON,decines charpieu,69150
maison,5.0,495200.0,116.0,MAISON,brindas,69126
maison,5.0,529000.0,127.0,MAISON,chabaniere,69440
maison,6.0,814000.0,150.0,MAISON,craponne,69290
appartement,2.0,149000.0,43.0,1,meyzieu,69330
appartement,2.0,92000.0,33.1,1,decines charpieu,69150
appartement,2.0,265000.0,44.4,1,lyon,69001
appartement,3.0,175000.0,56.7,1,oullins pierre benite,69310
appartement,5.0,685000.0,141.9,5,lyon,69004
maison,4.0,400000.0,110.0,MAISON,chaussan,69440
appartement,2.0,190000.0,40.1,RDC,villeurbanne,69100
appartement,2.0,320000.0,54.0,4,lyon,69006
appartement,2.0,299000.0,45.0,5,lyon,69007
appartement,2.0,190000.0,59.0,1,lyon,69009
appartement,3.0,399000.0,62.0,5,villeurbanne,69100
appartement,3.0,370000.0,70.0,2,lyon,69007
appartement,3.0,220000.0,66.0,2,saint priest,69800
appartement,4.0,352000.0,84.0,1,decines charpieu,69150
appartement,4.0,399000.0,100.0,3,lyon,69007
appartement,4.0,532500.0,82.0,1,tassin la demi lune,69160
appartement,4.0,312000.0,82.0,4,vaulx en velin,69120
appartement,4.0,365000.0,87.0,1,lyon,69003
appartement,5.0,479000.0,109.0,4,lyon,69007
appartement,5.0,350000.0,100.0,3,écully,69130
maison,4.0,469000.0,98.0,MAISON,genas,69740
maison,5.0,680000.0,130.0,MAISON,lyon,69110
maison,5.0,330000.0,90.0,MAISON,limas,69400
maison,6.0,695000.0,212.0,MAISON,caluire et cuire,69300
maison,6.0,1050000.0,197.0,MAISON,caluire et cuire,69300
maison,6.0,820000.0,168.0,MAISON,saint germain au mont d'or,69650
maison,7.0,469000.0,220.0,MAISON,belleville en beaujolais,69220
maison,7.0,465000.0,185.0,MAISON,decines charpieu,69150
appartement,2.0,54000.0,9.0,7,lyon,69006
appartement,2.0,199000.0,35.1,4,lyon,69001
appartement,2.0,209000.0,52.0,4,lyon,69003
appartement,2.0,271000.0,42.1,2,lyon,69002
appartement,2.0,145000.0,45.0,1,givors,69700
appartement,3.0,219000.0,66.0,4,vernay,69300
maison,4.0,780000.0,90.0,MAISON,saint cyr au mont d'or,69450
maison,4.0,595000.0,161.0,MAISON,fontaines sur saone,69270
appartement,2.0,190400.0,59.0,3,villeurbanne,69100
appartement,3.0,730000.0,102.5,4,lyon,69002
appartement,3.0,233000.0,54.0,1,irigny,69540
appartement,3.0,217000.0,67.0,RDC,villeurbanne,69100
appartement,3.0,179000.0,57.0,RDC,saint fons,69190
appartement,3.0,645000.0,72.0,1,lyon,69007
appartement,3.0,179000.0,63.0,2,bron,69500
appartement,3.0,139900.0,60.0,6,vaulx en velin,69120
appartement,4.0,399000.0,85.0,1,fontaines sur saone,69270
appartement,4.0,398000.0,80.5,1,genas,69740
appartement,4.0,447900.0,95.0,2,craponne,69290
appartement,4.0,479000.0,94.3,3,villeurbanne,69100
appartement,4.0,399000.0,129.0,4,decines charpieu,69150
appartement,4.0,365000.0,77.6,4,lyon,69002
appartement,4.0,493000.0,93.8,7,villeurbanne,69100
appartement,4.0,430000.0,98.0,1,lyon,69003
appartement,4.0,480000.0,89.7,1,chasselay,69380
appartement,4.0,685600.0,92.0,3,saint didier au mont d'or,69370
appartement,6.0,499550.0,134.7,1,caluire et cuire,69300
maison,4.0,379400.0,88.0,MAISON,mions,69780
maison,5.0,535000.0,115.0,MAISON,montanay,69250
maison,5.0,990000.0,254.0,MAISON,saint genis laval,69230
maison,5.0,369000.0,110.0,MAISON,vaulx en velin,69120
maison,6.0,395000.0,105.0,MAISON,ternay,69360
maison,6.0,749000.0,220.0,MAISON,mions,69780
maison,6.0,635000.0,140.0,MAISON,saint genis laval,69230
maison,7.0,360000.0,147.0,MAISON,decines charpieu,69150
maison,7.0,750000.0,220.0,MAISON,charly,69390
maison,8.0,1885000.0,247.0,MAISON,saint genis laval,69230
maison,12.0,3200000.0,600.0,MAISON,dommartin,69380
appartement,2.0,175000.0,43.8,5,villeurbanne,69100
appartement,3.0,249000.0,56.0,10,villeurbanne,69100
appartement,3.0,369000.0,65.6,4,caluire et cuire,69300
appartement,4.0,473000.0,76.3,6,lyon,69002
maison,4.0,239000.0,111.0,MAISON,thizy les bourgs,69240
maison,5.0,600000.0,150.0,MAISON,vourles,69390
appartement,2.0,270000.0,43.0,4,lyon,69001
appartement,2.0,269000.0,41.0,1,caluire et cuire,69300
appartement,2.0,160000.0,63.0,2,bron,69500
appartement,2.0,219000.0,50.0,1,lyon,69110
appartement,2.0,200000.0,50.0,1,rillieux la pape,69140
appartement,2.0,165000.0,50.0,1,lyon,69009
appartement,3.0,326900.0,82.0,1,lyon,69007
appartement,3.0,360000.0,80.0,1,lyon,69009
appartement,4.0,269000.0,78.0,1,givors,69700
appartement,4.0,223000.0,71.1,3,lyon,69005
appartement,4.0,270000.0,95.0,3,lyon,69008
appartement,4.0,139000.0,87.0,RDC,givors,69700
appartement,4.0,530000.0,105.0,1,charly,69390
appartement,4.0,450000.0,88.0,2,saint cyr au mont d'or,69450
appartement,4.0,475000.0,84.0,1,tassin la demi lune,69160
maison,4.0,389000.0,97.0,MAISON,vaulx en velin,69120
maison,4.0,375000.0,81.0,MAISON,genas,69740
maison,5.0,465000.0,109.0,MAISON,colombier saugnieu,69124
maison,5.0,558000.0,116.0,MAISON,la tour de salvagny,69890
maison,5.0,397000.0,98.0,MAISON,simandres,69360
maison,5.0,690000.0,165.0,MAISON,ternay,69360
maison,7.0,442000.0,156.0,MAISON,saint forgeux,69490
maison,8.0,375000.0,232.0,MAISON,belleville en beaujolais,69220
maison,8.0,465000.0,185.0,MAISON,decines charpieu,69150
maison,10.0,880000.0,203.0,MAISON,longes,69660
appartement,3.0,319000.0,67.0,4,oullins pierre benite,69600
appartement,4.0,655000.0,92.2,3,caluire et cuire,69300
maison,4.0,325000.0,95.0,MAISON,marcy,69480
maison,4.0,379000.0,98.0,MAISON,sathonay village,69580
maison,4.0,316000.0,79.0,MAISON,saint laurent de mure,69720
maison,6.0,770000.0,137.3,MAISON,villeurbanne,69100
appartement,3.0,300000.0,82.0,4,lyon,69004
appartement,3.0,210000.0,65.0,2,venissieux,69200
appartement,3.0,263900.0,70.0,3,vaulx en velin,69120
appartement,3.0,297000.0,61.0,1,saint bonnet de mure,69720
appartement,3.0,269000.0,60.9,1,villeurbanne,69100
appartement,3.0,293000.0,64.0,1,venissieux,69200
appartement,3.0,280000.0,64.0,1,saint didier au mont d'or,69370
appartement,3.0,400000.0,72.0,2,lyon,69009
appartement,3.0,340000.0,63.0,5,lyon,69004
appartement,3.0,263900.0,63.8,3,venissieux,69200
appartement,4.0,664000.0,90.0,2,saint didier au mont d'or,69370
appartement,4.0,259000.0,80.0,3,villeurbanne,69100
appartement,4.0,1190000.0,141.3,2,lyon,69006
appartement,4.0,590000.0,100.0,3,francheville,69340
appartement,4.0,140000.0,70.4,10,villeurbanne,69100
appartement,4.0,280000.0,105.0,1,villefranche sur saone,69400
appartement,4.0,885000.0,134.0,RDC,lyon,69005
appartement,4.0,475000.0,105.0,2,tassin la demi lune,69160
appartement,4.0,330000.0,94.0,1,lyon,69009
appartement,4.0,150000.0,82.0,RDC,saint priest,69800
appartement,4.0,517000.0,101.0,1,écully,69130
appartement,4.0,479000.0,94.0,1,villeurbanne,69100
appartement,6.0,270000.0,111.7,1,lyon,69009
appartement,6.0,690632.0,104.0,RDC,lyon,69005
appartement,6.0,2330000.0,201.0,RDC,lyon,69006
maison,4.0,352199.0,95.0,MAISON,vernaison,69390
maison,4.0,475000.0,102.5,MAISON,saint genis les ollieres,69290
maison,5.0,412000.0,105.0,MAISON,lentilly,69210
maison,6.0,1495000.0,300.0,MAISON,saint bonnet de mure,69720
maison,6.0,700000.0,133.0,MAISON,lissieu,69380
maison,6.0,860000.0,190.0,MAISON,tassin la demi lune,69160
maison,6.0,520000.0,222.0,MAISON,feyzin,69320
maison,6.0,575000.0,257.0,MAISON,saint priest,69800
maison,6.0,550000.0,130.0,MAISON,charly,69390
maison,7.0,679000.0,184.0,MAISON,champagne au mont d'or,69410
maison,7.0,720000.0,200.0,MAISON,limonest,69760
maison,9.0,1780000.0,360.0,MAISON,chasselay,69380
maison,10.0,350000.0,266.0,MAISON,cours,69470
appartement,3.0,245000.0,66.0,RDC,belleville en beaujolais,69220
appartement,3.0,265000.0,85.0,3,saint genis laval,69230
appartement,4.0,639900.0,94.0,13,lyon,69007
maison,3.0,299000.0,79.0,MAISON,mions,69780
maison,7.0,798500.0,192.0,MAISON,lyon,69004
appartement,2.0,164000.0,45.0,2,villeurbanne,69100
appartement,2.0,249000.0,43.0,1,lyon,69001
appartement,2.0,275000.0,43.0,1,tassin la demi lune,69160
appartement,2.0,217000.0,51.0,2,caluire et cuire,69300
appartement,3.0,200000.0,69.0,2,decines charpieu,69150
appartement,3.0,200000.0,69.5,2,venissieux,69200
appartement,3.0,254700.0,61.0,1,vaulx en velin,69120
appartement,3.0,231000.0,66.0,RDC,belleville en beaujolais,69220
appartement,3.0,180000.0,55.0,1,caluire et cuire,69300
appartement,3.0,548000.0,84.0,RDC,écully,69130
appartement,3.0,169000.0,64.0,1,givors,69700
appartement,4.0,369000.0,81.0,1,champagne au mont d'or,69410
appartement,4.0,499000.0,88.0,2,lyon,69007
appartement,4.0,349000.0,91.2,1,lyon,69009
appartement,4.0,219000.0,80.0,1,givors,69700
appartement,4.0,522952.0,79.0,RDC,lyon,69005
appartement,5.0,595000.0,140.0,3,lyon,69002
appartement,5.0,399000.0,103.0,6,bron,69500
appartement,5.0,570000.0,118.3,4,lyon,69003
appartement,5.0,440000.0,112.0,3,dardilly,69570
appartement,6.0,1498000.0,254.3,3,lyon,69002
maison,4.0,350000.0,104.0,MAISON,mions,69780
maison,4.0,629000.0,140.0,MAISON,grezieu la varenne,69290
maison,4.0,301700.0,94.0,MAISON,odenas,69460
maison,4.0,330000.0,85.0,MAISON,vindry sur turdine,69490
maison,5.0,458000.0,99.0,MAISON,jonage,69330
maison,6.0,479000.0,120.0,MAISON,lyon,69008
maison,6.0,420000.0,124.0,MAISON,villefranche sur saone,69400
maison,6.0,990000.0,220.0,MAISON,saint laurent de mure,69720
maison,7.0,1490000.0,244.0,MAISON,saint genis laval,69230
appartement,2.0,162000.0,36.0,RDC,givors,69700
appartement,2.0,166500.0,50.5,2,saint fons,69190
appartement,2.0,95000.0,36.0,1,oullins pierre benite,69310
appartement,3.0,445000.0,64.0,12,lyon,69002
appartement,3.0,370000.0,64.0,7,lyon,69008
maison,3.0,285000.0,50.0,MAISON,serezin du rhone,69360
maison,5.0,385000.0,100.0,MAISON,saint romain en gal,69560
appartement,2.0,246000.0,46.5,3,lyon,69007
appartement,2.0,205000.0,45.0,1,saint pierre de chandieu,69780
appartement,3.0,268000.0,69.3,1,villeurbanne,69100
appartement,3.0,220583.0,62.0,2,givors,69700
appartement,3.0,340000.0,75.0,2,francheville,69340
appartement,3.0,199000.0,63.7,2,villeurbanne,69100
appartement,3.0,320000.0,73.5,7,lyon,69008
appartement,3.0,385000.0,70.0,1,craponne,69290
appartement,3.0,314000.0,57.6,1,la mulatiere,69350
appartement,4.0,520000.0,131.0,5,lyon,69002
appartement,4.0,485000.0,88.5,1,lyon,69003
appartement,4.0,378000.0,89.0,RDC,lyon,69003
appartement,5.0,542500.0,112.0,1,lyon,69004
appartement,5.0,600000.0,105.0,7,lyon,69002
appartement,5.0,460000.0,138.0,RDC,lyon,69004
appartement,5.0,398000.0,114.0,RDC,charbonnieres les bains,69260
appartement,5.0,239000.0,111.0,1,lyon,69008
maison,4.0,399000.0,100.0,MAISON,rillieux la pape,69140
maison,4.0,480000.0,83.0,MAISON,chaponost,69630
maison,5.0,355000.0,100.0,MAISON,corbas,69960
maison,5.0,351000.0,109.4,MAISON,chaponost,69630
maison,8.0,529000.0,239.0,MAISON,gleize,69400
maison,12.0,2000000.0,467.0,MAISON,villeurbanne,69100
appartement,2.0,239000.0,53.9,2,lyon,69003
maison,4.0,230000.0,69.0,MAISON,oullins pierre benite,69600
appartement,2.0,121000.0,29.0,1,villeurbanne,69100
appartement,2.0,242000.0,52.0,1,lyon,69007
appartement,2.0,140000.0,48.0,1,rillieux la pape,69140
appartement,3.0,296000.0,60.0,1,francheville,69340
appartement,3.0,200000.0,67.0,4,villeurbanne,69100
appartement,3.0,260000.0,63.6,2,caluire et cuire,69300
appartement,4.0,415000.0,90.0,3,caluire et cuire,69300
